PCBIndex,Ref.Des.,Pad ID,Volume (%),Height (um),Area (%),Offset X (um),Offset Y (um),Group ID,Print Direction,Barcode,Bridge Error,Shape Error,Panel ID,Result,,,,,,,,,,,,,
13281,PU1,2172,100,110,92,-61,12,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU1,2173,115,113,103,-60,11,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU1,2174,99,109,92,-60,17,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU1,2175,108,112,98,-53,19,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU170,4224,113,113,102,-44,47,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU170,4225,121,117,105,-44,18,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU170,4226,135,116,118,-61,28,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU171,4233,117,108,110,-34,38,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU171,4234,121,115,107,-19,56,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU171,4235,128,108,120,-46,27,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU172,4227,124,111,114,-10,54,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU172,4228,124,115,109,-21,60,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU172,4229,128,111,116,-30,78,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU173,4230,134,118,116,4,60,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU173,4231,131,115,116,10,62,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU173,4232,134,117,116,7,62,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,2070,113,113,101,-7,113,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4748,100,102,99,-13,130,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4749,99,98,103,-5,61,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4750,115,107,109,-8,93,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4751,106,102,106,-13,117,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4752,110,102,109,-19,89,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4753,90,107,85,-31,81,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,PU66,4754,98,96,103,-3,101,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4755,105,99,108,-16,43,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4756,102,106,97,-11,105,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4757,94,92,103,-23,66,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4758,100,98,104,11,66,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4759,104,98,107,28,64,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4760,101,101,101,24,58,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4761,109,106,104,0,60,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4762,83,88,95,11,77,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,PU66,4763,94,107,89,-15,62,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,PU66,4764,94,104,92,-39,74,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4765,99,103,97,-9,75,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4766,102,104,100,-36,57,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,PU66,4767,88,98,91,47,69,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q1,4595,135,129,106,-15,32,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q1,4596,138,137,103,-12,41,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q1,4597,143,127,114,-34,30,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q10,6588,104,94,112,-25,81,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q10,6591,97,103,96,-37,52,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q10,6594,109,110,101,-32,69,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q10,6597,95,107,91,-31,48,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q10,6600,99,114,88,-28,56,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q10,6603,101,116,88,-26,64,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q11,6660,93,99,96,-8,90,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q11,6663,89,100,90,-7,78,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q11,6666,101,104,99,-7,69,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q11,6669,102,101,102,-16,54,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q11,6672,95,103,94,-10,76,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q11,6675,100,100,102,-14,61,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q12,6606,91,97,95,-14,106,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q12,6609,97,96,102,-8,79,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q12,6612,98,100,100,-9,68,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q12,6615,99,101,99,-13,61,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q12,6618,92,103,90,-13,77,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q12,6621,95,97,100,-12,60,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q13,6534,102,95,109,-27,84,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q13,6537,96,104,94,-26,55,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q13,6540,89,106,85,-25,37,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q13,6543,94,98,97,-33,41,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q13,6546,87,105,83,-25,47,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q13,6549,75,103,74,-23,54,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q14,6642,100,101,100,-12,86,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q14,6645,96,97,101,-7,87,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q14,6648,94,102,94,-14,79,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q14,6651,103,103,101,-18,45,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q14,6654,103,106,99,-16,62,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q14,6657,100,105,97,-14,69,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q19,6462,89,100,91,-19,64,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q19,6465,90,103,89,-20,56,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q19,6468,75,93,82,-28,46,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q19,6471,83,103,82,-18,-11,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q19,6474,116,120,98,-27,74,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q19,6477,97,114,86,-24,51,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q21,6480,89,101,90,-19,31,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q21,6483,100,104,98,-31,60,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q21,6486,85,95,91,-22,45,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q21,6489,104,118,89,-25,49,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q21,6492,109,114,97,-30,75,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q21,6495,96,109,89,-27,55,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q22,6426,67,124,55,-55,61,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q22,6429,54,94,58,-60,84,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q22,6432,70,113,63,-63,96,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,Q22,6435,59,100,59,-70,64,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q22,6438,53,100,54,-57,15,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q22,6441,77,111,71,-54,66,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q24,6408,62,103,61,-63,84,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q24,6411,72,106,69,-69,79,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,Q24,6414,68,100,69,-59,44,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q24,6417,47,85,56,-77,50,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q24,6420,36,89,41,-67,51,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_ERROR,,,,,,,,,,,,,
13281,Q24,6423,45,93,48,-65,60,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q25,6498,89,96,95,-22,35,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q25,6501,100,107,95,-29,76,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q25,6504,101,103,100,-29,81,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q25,6507,125,114,111,-32,77,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q25,6510,123,124,101,-23,86,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q25,6513,116,114,103,-26,80,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q26,6516,105,110,97,-39,79,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q26,6519,89,104,87,-31,66,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q26,6522,94,100,96,-37,57,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q26,6525,112,114,100,-35,58,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q26,6528,111,110,102,-42,78,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q26,6531,115,114,103,-30,69,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q27,6372,15,59,26,-29,-7,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_ERROR,,,,,,,,,,,,,
13281,Q27,6375,83,105,80,-55,96,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q27,6378,44,94,48,-67,22,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q27,6381,23,69,34,-70,10,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_ERROR,,,,,,,,,,,,,
13281,Q27,6384,55,91,61,-66,83,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q27,6387,3,42,9,-46,-7,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_ERROR,,,,,,,,,,,,,
13281,Q28,6390,36,87,42,-29,64,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_ERROR,,,,,,,,,,,,,
13281,Q28,6393,29,75,39,-37,22,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_ERROR,,,,,,,,,,,,,
13281,Q28,6396,47,87,55,-43,69,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q28,6399,73,109,68,-59,104,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,Q28,6402,13,64,21,-23,-44,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_ERROR,,,,,,,,,,,,,
13281,Q28,6405,65,104,63,-46,104,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q29,4662,128,122,107,-28,92,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q29,4663,121,118,104,-17,110,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q29,4664,120,118,103,-25,112,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q36,5039,106,116,93,-20,40,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q36,5040,110,106,105,-45,46,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q36,5041,105,111,96,-30,44,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q36,5042,102,106,98,-34,43,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q36,5043,104,113,93,-33,50,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q36,5044,111,107,105,-38,39,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q38,6552,84,97,89,-17,80,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q38,6555,93,105,90,-13,84,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q38,6558,93,104,90,-33,50,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q38,6561,101,103,100,-30,64,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q38,6564,106,108,100,-28,53,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q38,6567,65,98,67,-19,49,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q4,6570,105,99,107,-29,95,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q4,6573,96,104,93,-28,55,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q4,6576,87,108,81,-30,33,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q4,6579,84,110,78,-27,45,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q4,6582,99,111,90,-34,58,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q4,6585,94,115,83,-32,89,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q40,6624,85,97,89,-18,88,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q40,6627,93,97,98,-19,73,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q40,6630,98,100,100,-12,78,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q40,6633,105,103,104,-14,53,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q40,6636,96,107,91,-16,60,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q40,6639,107,104,105,-16,55,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q5,10069,67,95,72,-33,62,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q5,10070,84,113,75,-25,39,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q5,10071,69,96,73,-18,45,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q5,10072,66,101,66,-16,44,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q5,10073,63,98,65,-15,64,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q5,10074,82,109,77,-34,41,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q52,5057,91,102,90,22,73,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q52,5058,113,115,100,-3,56,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q52,5059,88,112,80,-4,52,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q52,5060,99,129,78,-9,53,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,Q52,5061,121,121,102,19,60,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q52,5062,100,108,94,-4,46,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q54,5033,99,103,97,25,65,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q54,5034,91,108,85,-15,62,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,Q54,5035,81,105,78,10,57,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,,,,,,,,,,,
13281,Q54,5036,92,117,80,-1,52,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,Q54,5037,111,112,100,23,46,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q54,5038,89,112,81,-9,73,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,Q7,5045,97,102,96,-22,74,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q7,5046,110,119,94,-40,52,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q7,5047,100,110,92,-39,61,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q7,5048,102,114,90,-26,59,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q7,5049,101,108,95,-21,47,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q7,5050,107,118,92,-24,61,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q8,5051,105,107,100,-24,66,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q8,5052,109,118,94,-44,50,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q8,5053,96,116,84,-30,64,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,Q8,5054,105,119,90,-35,58,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q8,5055,95,110,88,-25,53,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,Q8,5056,101,112,92,-46,62,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q94,4607,104,119,88,-11,78,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,Q94,4608,112,117,97,2,82,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,Q94,4609,111,116,98,-7,72,3,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1,8648,86,108,81,-32,57,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1,8649,84,94,90,-49,72,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R100,8212,105,92,116,-54,46,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R100,8213,87,106,83,-51,29,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1002,8658,127,131,98,-26,57,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1002,8659,119,133,91,-30,49,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1004,9390,93,107,89,-7,70,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1004,9391,88,110,81,-17,72,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1006,7336,124,107,117,-27,105,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1006,7337,137,121,114,-28,89,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1008,8752,78,101,78,-46,33,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1008,8753,84,101,84,-47,49,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1012,9064,108,114,96,-20,63,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1012,9065,119,120,101,-39,68,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1015,9566,110,116,96,-13,62,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1015,9567,118,110,109,-21,48,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1018,7966,89,134,67,1,49,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,AREASMALL_WARNING,,,,,,,,,,,,,
13281,R1018,7967,107,120,90,14,47,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1020,8258,116,128,92,-16,53,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
13281,R1020,8259,112,128,89,-28,63,2,REVERSE,VEPARB13010016,FALSE,FALSE,1,GOOD,,,,,,,,,,,,,
