BarCode,PCBIndex,Date,StartTime,EndTime,Recipe,Result,UserName,Lot,Machine,Comment,Lane,Stencil,Board Vendor Info,Print Direction,Print No,Cycle,
13857,U186,4592,93,116,81,-71,137,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4593,76,115,67,-44,132,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4594,89,122,74,-72,134,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4595,78,112,70,-54,130,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4596,73,109,68,-60,144,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4597,83,116,72,-66,142,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4598,82,116,71,-61,121,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4599,73,108,68,-62,124,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4600,72,108,67,-70,103,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4601,91,119,78,-64,152,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4602,90,113,81,-68,125,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4603,44,84,60,-18,64,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,
13857,U186,4604,73,116,63,-40,112,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4605,86,117,75,-60,149,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4606,102,123,85,-68,131,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4607,97,126,78,-42,136,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4608,92,129,72,-62,137,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4609,75,116,66,-30,138,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4610,78,113,70,-41,135,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4611,82,129,65,-18,133,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4612,78,118,67,-51,138,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4613,80,115,71,-73,141,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4861,105,115,92,-37,162,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4862,104,114,92,-50,155,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4863,103,113,93,-35,192,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U186,4864,104,112,94,-39,183,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4135,105,122,88,-39,164,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4136,96,109,90,-41,179,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4137,100,117,87,-31,167,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4138,104,123,86,-35,180,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4139,105,118,90,-42,204,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4140,96,122,80,-35,154,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4141,95,121,79,-40,151,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4142,102,116,89,-43,179,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4143,87,111,80,-46,162,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4144,92,109,86,-49,190,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4145,83,109,77,-54,183,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4146,93,98,96,-75,203,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4147,112,121,94,-55,164,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4148,119,133,91,-26,149,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4149,115,123,94,-30,187,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4150,108,125,88,-29,182,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4151,109,122,90,-28,181,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4152,99,111,90,-44,189,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4153,104,114,93,-43,165,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4154,97,115,86,-38,189,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4155,96,115,84,-35,190,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4156,96,118,83,-42,168,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4157,96,112,87,-51,180,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U192,4158,99,99,101,-70,169,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4059,110,113,99,-78,134,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4060,104,111,96,-86,151,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4061,102,112,93,-92,148,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4062,104,106,99,-100,152,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4063,108,113,97,-96,169,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4064,104,113,93,-100,122,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4065,111,115,98,-102,139,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4066,119,122,99,-111,152,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4067,102,109,95,-66,141,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4068,104,111,96,-81,149,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4069,103,112,93,-87,138,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4070,101,110,94,-86,101,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4071,108,114,96,-87,168,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4072,98,111,89,-86,108,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4073,109,113,98,-84,162,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U20,4074,108,115,96,-96,145,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4027,103,107,98,13,97,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4028,105,107,99,1,86,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4029,100,104,98,9,102,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4030,101,104,99,3,97,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4031,99,102,99,5,94,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4032,96,99,98,6,84,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4033,93,96,98,5,90,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4034,97,95,103,0,117,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4035,99,103,98,25,111,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4036,92,100,93,25,77,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4037,103,103,101,20,132,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4038,98,99,101,21,114,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4039,92,97,96,22,73,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4040,94,97,98,23,101,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4041,87,94,94,22,60,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U200,4042,102,99,105,16,117,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4043,99,99,101,27,87,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4044,95,97,99,20,100,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4045,97,98,100,16,79,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4046,93,95,100,22,84,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4047,89,94,96,19,111,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4048,98,98,101,15,120,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4049,91,95,98,16,89,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4050,101,98,105,15,109,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4051,104,102,104,18,117,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4052,99,99,102,12,120,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4053,94,97,99,11,119,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4054,92,96,98,12,112,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4055,93,94,100,9,110,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4056,99,98,102,9,127,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4057,90,92,100,9,110,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U201,4058,91,92,101,5,120,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U202,3946,123,101,122,-50,181,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U202,3947,71,91,78,-3,117,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U202,3948,80,97,82,-25,112,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U202,3949,89,104,85,-39,117,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U202,3950,106,98,107,-61,185,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U202,3951,103,104,99,-45,195,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U202,3952,84,89,93,-20,117,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U202,3953,100,96,103,-2,117,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U202,10190,116,111,104,-47,108,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U202,10191,93,98,95,-26,120,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U222,4243,122,129,94,-49,153,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U222,4244,113,124,91,-46,152,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U222,4245,118,136,87,-39,150,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U222,4246,121,125,96,-48,160,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U222,4247,119,124,96,-42,159,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U261,4787,78,88,89,-66,142,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTLOW_WARNING,,,
13857,U261,4788,81,94,87,-67,133,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U261,4789,86,92,95,-58,150,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U261,4790,87,92,97,-61,129,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U261,4791,78,85,93,-63,143,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTLOW_WARNING,,,
13857,U261,4792,76,89,87,-69,142,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTLOW_WARNING,,,
13857,U261,4793,99,102,98,-59,134,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U261,4794,66,98,69,-69,147,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U261,4795,81,100,82,-66,148,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U261,4796,100,103,99,-51,142,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U261,4797,110,116,97,-33,144,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U261,4798,115,105,111,-60,143,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U262,4799,84,93,92,-51,148,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U262,4800,81,86,96,-43,133,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTLOW_WARNING,,,
13857,U262,4801,69,82,85,-59,150,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTLOW_WARNING,,,
13857,U262,4802,93,90,106,-53,159,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U262,4803,80,101,80,-44,141,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U262,4804,80,95,85,-54,109,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U262,4805,79,97,83,-42,135,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U262,4806,104,103,102,-40,156,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U262,4807,79,91,89,-47,142,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U262,4808,83,103,81,-35,157,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U262,4809,117,109,108,-27,136,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U262,4810,117,107,111,-27,142,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U263,2812,50,78,59,7,185,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U263,2813,50,90,57,-47,109,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U263,2814,44,82,42,-39,121,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,
13857,U263,2815,44,85,53,-45,127,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,
13857,U263,2816,53,92,59,-36,161,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U263,2817,64,101,64,-43,148,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U263,2818,47,88,54,-47,114,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTLOW_WARNING,,,
13857,U263,2819,69,96,73,-46,134,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U263,2820,65,100,67,-39,127,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U263,4922,51,96,54,5,117,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U263,4923,65,104,63,0,120,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U263,4924,46,99,47,-9,109,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U272,3958,90,110,81,10,86,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U272,3959,86,99,86,25,96,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U272,3960,80,106,75,9,89,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U272,3961,67,96,70,-1,88,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U272,10198,87,113,77,12,89,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U272,10199,96,108,89,8,110,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U272,10200,81,106,75,9,102,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U272,10201,89,111,79,-1,100,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U272,10202,84,106,79,18,100,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U272,10203,84,107,78,18,97,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U273,3954,79,96,82,8,86,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U273,3955,79,100,79,48,90,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U273,3956,77,109,71,21,75,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U273,3957,75,110,68,8,85,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U273,10192,75,108,69,15,60,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U273,10193,79,97,81,15,108,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U273,10194,79,100,79,13,92,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U273,10195,78,103,75,-6,97,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U273,10196,76,98,78,27,93,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U273,10197,77,108,71,7,91,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4199,106,127,83,-28,130,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4200,95,115,82,-18,122,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4201,99,119,83,-32,142,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4202,100,118,84,-26,125,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4203,97,116,83,-23,98,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4204,97,118,82,-30,117,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4205,96,117,82,-26,81,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4206,97,117,82,-30,121,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4207,91,115,79,-24,126,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4208,88,115,76,-35,137,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4209,107,125,85,-33,126,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4210,95,119,79,-28,131,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4211,102,118,86,-27,146,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4212,99,121,82,-29,120,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4213,101,119,85,-34,148,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4214,102,121,84,-26,152,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4215,105,127,83,-33,153,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4216,105,124,84,-32,100,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4217,107,131,82,-37,131,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,4218,100,128,78,-34,157,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,10213,119,132,90,-41,156,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,10214,120,126,95,-50,160,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,10215,125,134,93,-38,155,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U279,10216,120,127,94,-51,172,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U282,2821,70,75,85,1,123,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U282,2822,56,77,64,-15,148,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U282,2823,44,79,57,-15,157,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,
13857,U282,2824,45,83,55,-39,134,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,
13857,U282,2825,43,89,49,-4,145,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,INSUFFICIENT_WARNING,,,
13857,U282,2826,62,88,72,-31,172,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTLOW_WARNING,,,
13857,U282,2827,80,96,85,-46,150,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U282,2828,64,88,74,-42,148,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,HEIGHTLOW_WARNING,,,
13857,U282,2829,55,89,62,-53,106,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U282,4925,65,98,67,-2,118,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U282,4926,62,94,67,-24,121,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U282,4927,113,133,86,6,159,3,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4159,92,112,82,-27,129,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4160,97,116,83,-26,117,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4161,100,114,87,-34,155,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4162,94,116,81,-22,107,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4163,98,118,83,-23,100,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4164,101,117,85,-28,150,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4165,98,124,79,-19,136,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4166,99,121,81,-21,113,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4167,93,122,76,-23,80,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4168,102,129,78,-30,114,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4169,104,122,85,-33,136,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4170,101,123,82,-37,121,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4171,101,118,85,-34,153,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4172,103,119,86,-21,149,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4173,102,123,82,-25,131,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4174,100,118,84,-35,142,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4175,97,124,78,-24,112,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4176,97,123,79,-35,134,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4177,104,124,83,-27,107,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,4178,106,130,81,-32,136,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
13857,U285,10205,118,132,89,-30,162,1,REVERSE,VEPARB34010007 - 1,FALSE,FALSE,1,GOOD,,,
